user_id,created_at,channel,device_os,region,age_band
U003463,2024-02-12 06:16:27,paid_search,iOS,Alexandria,25-34
U003464,2024-11-11 15:08:27,organic,iOS,Cairo,25-34
U003465,2024-05-06 08:13:47,organic,Android,Sharqia,25-34
U003466,2024-01-20 19:27:52,referral,Android,Cairo,55+
U003467,2024-03-09 08:32:30,organic,Android,Alexandria,18-24
U003468,2024-02-07 04:28:03,paid_search,iOS,Giza,18-24
U003469,2024-02-05 01:17:11,partnership,Web,Cairo,35-44
U003470,2024-06-13 13:30:00,referral,iOS,Dakahlia,18-24
U003471,2024-06-22 11:16:51,organic,iOS,Dakahlia,25-34
U003472,2024-10-04 21:17:08,referral,Android,Giza,35-44
U003473,2024-11-17 00:43:09,organic,Android,Cairo,18-24
U003474,2024-03-15 08:25:59,organic,iOS,Cairo,18-24
U003475,2024-04-27 16:12:27,paid_social,Android,Cairo,25-34
U003476,2024-10-02 00:25:13,referral,Android,Cairo,18-24
U003477,2024-02-16 13:58:53,paid_social,iOS,Cairo,35-44
U003478,2024-09-07 10:07:17,paid_social,Android,Dakahlia,18-24
U003479,2024-07-12 12:45:15,paid_search,iOS,Alexandria,18-24
U003480,2024-04-23 10:57:10,referral,iOS,Cairo,25-34
U003481,2024-08-26 04:14:26,referral,iOS,Cairo,55+
U003482,2024-04-18 02:40:54,paid_social,Android,Alexandria,45-54
U003483,2024-01-01 05:27:55,paid_social,iOS,Cairo,45-54
U003484,2024-10-19 03:03:41,paid_search,Android,Dakahlia,25-34
U003485,2024-10-29 11:16:25,referral,Web,Cairo,18-24
U003486,2024-11-10 09:41:35,paid_search,Android,Dakahlia,35-44
U003487,2024-07-18 19:33:35,referral,iOS,Giza,25-34
U003488,2024-03-19 19:53:25,referral,iOS,Sharqia,35-44
U003489,2024-08-08 02:01:13,referral,iOS,Cairo,18-24
U003490,2024-02-21 16:05:44,organic,Android,Cairo,25-34
U003491,2024-06-11 16:54:36,organic,Web,Alexandria,25-34
U003492,2024-05-04 23:20:37,partnership,Android,Sharqia,18-24
U003493,2024-05-22 11:27:39,organic,Android,Giza,35-44
U003494,2024-01-07 13:14:48,referral,iOS,Giza,35-44
U003495,2024-06-07 21:12:12,paid_search,Android,Cairo,18-24
U003496,2024-03-16 21:55:47,partnership,iOS,Alexandria,45-54
U003497,2024-04-27 11:53:27,referral,iOS,Cairo,25-34
U003498,2024-01-08 14:46:43,paid_social,Android,Alexandria,45-54
U003499,2024-05-04 20:51:29,organic,Android,Cairo,25-34
U003500,2024-01-10 07:38:33,referral,iOS,Cairo,35-44
U003501,2024-11-15 18:43:04,partnership,iOS,Giza,55+
U003502,2024-04-17 21:26:44,referral,iOS,Sharqia,35-44
U003503,2024-02-28 04:40:35,paid_social,Android,Giza,18-24
U003504,2024-05-13 16:43:29,partnership,iOS,Giza,18-24
U003505,2024-08-28 21:01:20,paid_search,Android,Sharqia,25-34
U003506,2024-11-05 19:56:10,paid_social,iOS,Cairo,25-34
U003507,2024-06-27 15:00:22,partnership,Android,Cairo,35-44
U003508,2024-01-25 05:08:21,referral,iOS,Giza,35-44
U003509,2024-03-10 09:18:54,referral,iOS,Alexandria,25-34
U003510,2024-04-29 18:25:18,partnership,Android,Alexandria,25-34
U003511,2024-11-04 02:58:25,referral,Android,Cairo,35-44
U003512,2024-10-19 14:33:03,paid_social,iOS,Alexandria,25-34
U003513,2024-03-12 20:38:34,referral,Android,Alexandria,35-44
U003514,2024-05-02 03:14:27,organic,Android,Cairo,25-34
U003515,2024-05-28 13:04:23,paid_social,iOS,Alexandria,25-34
U003516,2024-09-29 10:42:22,organic,iOS,Alexandria,45-54
U003517,2024-05-20 07:47:32,organic,iOS,Sharqia,25-34
U003518,2024-09-24 14:01:13,referral,Android,Sharqia,35-44
U003519,2024-08-23 04:04:59,organic,iOS,Dakahlia,25-34
U003520,2024-11-17 06:40:55,paid_search,iOS,Sharqia,25-34
U003521,2024-04-26 14:02:39,referral,Android,Cairo,45-54
U003522,2024-07-30 16:32:56,referral,Web,Dakahlia,35-44
U003523,2024-04-24 00:24:04,referral,iOS,Alexandria,45-54
U003524,2024-08-23 08:35:05,organic,iOS,Giza,55+
U003525,2024-05-28 13:13:56,paid_search,Android,Cairo,18-24
U003526,2024-11-20 14:40:17,referral,iOS,Dakahlia,55+
U003527,2024-08-03 17:54:12,referral,iOS,Cairo,18-24
U003528,2024-10-12 04:37:22,referral,Android,Cairo,18-24
U003529,2024-11-14 10:20:06,organic,Android,Dakahlia,35-44
U003530,2024-05-18 10:47:53,paid_social,Android,Giza,25-34
U003531,2024-07-02 11:10:28,paid_search,iOS,Alexandria,45-54
U003532,2024-05-20 16:37:43,referral,Android,Giza,25-34
U003533,2024-04-25 14:33:20,organic,iOS,Cairo,25-34
U003534,2024-05-28 21:09:38,referral,iOS,Giza,18-24
U003535,2024-07-18 09:35:46,organic,Android,Cairo,25-34
U003536,2024-06-10 19:45:28,paid_social,Android,Dakahlia,18-24
U003537,2024-03-26 16:12:04,organic,iOS,Alexandria,18-24
U003538,2024-11-15 01:46:51,paid_social,iOS,Sharqia,35-44
U003539,2024-10-13 03:37:28,paid_social,iOS,Alexandria,55+
U003540,2024-06-14 10:23:56,referral,Android,Alexandria,25-34
U003541,2024-08-22 16:07:04,organic,Android,Alexandria,18-24
U003542,2024-11-14 15:37:04,paid_social,iOS,Alexandria,18-24
U003543,2024-05-19 15:39:29,paid_social,iOS,Cairo,18-24
U003544,2024-03-03 12:54:12,paid_search,iOS,Dakahlia,18-24
U003545,2024-11-22 10:38:59,paid_search,iOS,Alexandria,25-34
U003546,2024-07-14 05:37:02,paid_social,Android,Alexandria,25-34
U003547,2024-02-18 01:16:25,organic,Android,Cairo,18-24
U003548,2024-05-24 07:06:32,referral,iOS,Cairo,18-24
U003549,2024-07-21 03:39:01,organic,iOS,Giza,45-54
U003550,2024-11-20 20:54:14,paid_search,iOS,Dakahlia,35-44
U003551,2024-10-27 09:36:32,paid_social,Android,Alexandria,18-24
U003552,2024-07-15 13:41:43,paid_search,iOS,Cairo,25-34
U003553,2024-09-25 03:08:44,referral,Android,Cairo,25-34
U003554,2024-02-12 02:30:20,organic,iOS,Dakahlia,35-44
U003555,2024-02-08 00:18:41,organic,iOS,Giza,45-54
U003556,2024-10-02 09:55:39,partnership,Android,Sharqia,25-34
U003557,2024-07-21 00:54:17,paid_social,iOS,Cairo,35-44
U003558,2024-06-22 03:44:42,paid_social,Android,Sharqia,35-44
U003559,2024-09-13 22:05:28,paid_social,Android,Dakahlia,35-44
U003560,2024-05-11 02:38:30,partnership,Android,Dakahlia,45-54
U003561,2024-08-22 03:21:57,organic,iOS,Cairo,25-34
U003562,2024-04-07 14:44:00,organic,Android,Giza,35-44
U003563,2024-08-10 11:44:16,paid_social,iOS,Alexandria,45-54
U003564,2024-06-24 05:40:49,paid_search,Web,Giza,25-34
U003565,2024-06-27 23:22:45,paid_search,Android,Alexandria,18-24
U003566,2024-09-14 06:46:29,organic,iOS,Giza,35-44
U003567,2024-06-06 12:26:09,referral,iOS,Sharqia,35-44
U003568,2024-01-16 23:18:24,paid_social,Android,Giza,25-34
U003569,2024-03-26 02:32:52,organic,Android,Giza,18-24
U003570,2024-01-17 15:13:08,organic,Android,Giza,55+
U003571,2024-01-20 04:05:21,paid_social,Android,Giza,25-34
U003572,2024-01-07 05:37:25,organic,Android,Cairo,25-34
U003573,2024-11-05 11:09:35,referral,Android,Cairo,45-54
U003574,2024-09-13 03:42:48,paid_search,iOS,Giza,25-34
U003575,2024-09-03 13:18:57,referral,iOS,Cairo,35-44
U003576,2024-07-08 12:30:01,paid_social,Android,Giza,35-44
U003577,2024-03-08 12:13:21,referral,iOS,Dakahlia,55+
U003578,2024-05-09 20:07:43,referral,Android,Alexandria,25-34
U003579,2024-10-01 04:17:51,paid_social,iOS,Sharqia,45-54
U003580,2024-05-06 01:31:40,paid_search,Android,Alexandria,25-34
U003581,2024-11-12 14:57:25,paid_social,iOS,Cairo,25-34
U003582,2024-03-16 19:28:11,referral,Android,Alexandria,25-34
U003583,2024-10-11 08:23:10,paid_social,Android,Sharqia,25-34
U003584,2024-08-21 03:33:59,paid_social,iOS,Sharqia,25-34
U003585,2024-05-07 07:17:57,referral,Android,Alexandria,45-54
U003586,2024-03-26 07:24:43,paid_social,Android,Cairo,35-44
U003587,2024-08-07 06:22:50,organic,Android,Cairo,35-44
U003588,2024-10-30 23:19:37,paid_social,iOS,Giza,35-44
U003589,2024-03-15 12:45:22,organic,iOS,Giza,18-24
U003590,2024-09-09 14:33:35,paid_social,iOS,Giza,18-24
U003591,2024-09-01 22:23:46,paid_social,iOS,Dakahlia,18-24
U003592,2024-09-06 22:52:46,referral,iOS,Giza,18-24
U003593,2024-09-08 22:52:32,paid_search,iOS,Cairo,25-34
U003594,2024-10-27 19:27:59,organic,Android,Alexandria,35-44
U003595,2024-07-09 21:16:15,paid_search,Android,Dakahlia,25-34
U003596,2024-02-10 04:22:30,paid_social,Android,Giza,35-44
U003597,2024-09-02 23:26:12,paid_search,Web,Cairo,25-34
U003598,2024-02-02 00:08:51,paid_social,Android,Cairo,18-24
U003599,2024-10-14 14:05:13,paid_social,Android,Giza,18-24
U003600,2024-04-13 21:32:46,organic,iOS,Cairo,25-34
U003601,2024-01-31 10:45:23,referral,iOS,Giza,18-24
U003602,2024-07-23 04:39:15,partnership,Android,Giza,25-34
U003603,2024-07-05 22:53:09,paid_social,Android,Cairo,18-24
U003604,2024-04-25 08:40:46,partnership,Android,Giza,35-44
U003605,2024-03-28 07:19:19,organic,Android,Cairo,25-34
U003606,2024-03-03 07:48:55,organic,iOS,Alexandria,25-34
U003607,2024-05-20 16:24:52,paid_social,Android,Cairo,18-24
U003608,2024-06-16 23:44:14,referral,Android,Giza,18-24
U003609,2024-08-15 18:22:13,partnership,Web,Giza,25-34
U003610,2024-09-23 22:25:55,referral,Android,Cairo,55+
U003611,2024-06-17 13:32:11,organic,Android,Dakahlia,18-24
U003612,2024-09-30 01:49:01,partnership,iOS,Cairo,18-24
U003613,2024-08-07 18:42:34,referral,iOS,Alexandria,18-24
U003614,2024-03-06 21:19:56,organic,iOS,Alexandria,35-44
U003615,2024-10-21 14:59:52,organic,Android,Giza,45-54
U003616,2024-09-30 03:29:43,paid_social,iOS,Cairo,18-24
U003617,2024-01-31 13:18:49,paid_social,iOS,Cairo,35-44
U003618,2024-02-06 06:20:11,referral,iOS,Alexandria,25-34
U003619,2024-11-13 12:33:29,referral,Android,Cairo,35-44
U003620,2024-06-12 16:59:28,organic,Android,Dakahlia,25-34
U003621,2024-07-04 09:58:22,paid_social,Android,Cairo,18-24
U003622,2024-10-07 07:07:45,partnership,iOS,Alexandria,35-44
U003623,2024-05-14 10:42:32,paid_social,iOS,Alexandria,35-44
U003624,2024-01-20 23:29:59,organic,iOS,Giza,45-54
U003625,2024-05-28 19:50:21,organic,Android,Giza,25-34
U003626,2024-05-27 15:35:35,paid_social,Android,Alexandria,18-24
U003627,2024-02-28 16:51:55,paid_social,Android,Cairo,25-34
U003628,2024-01-06 03:19:05,paid_search,iOS,Giza,35-44
U003629,2024-10-06 14:53:39,paid_search,Android,Cairo,25-34
U003630,2024-03-14 00:48:34,referral,Android,Giza,35-44
U003631,2024-07-13 10:14:29,referral,iOS,Dakahlia,18-24
U003632,2024-08-23 21:12:06,referral,iOS,Cairo,18-24
U003633,2024-01-27 08:26:27,paid_social,Android,Alexandria,35-44
U003634,2024-11-13 08:47:18,organic,Android,Cairo,18-24
U003635,2024-03-30 00:20:40,paid_search,Web,Dakahlia,25-34
U003636,2024-09-26 10:19:29,referral,Android,Giza,25-34
U003637,2024-04-18 02:06:10,partnership,iOS,Cairo,18-24
U003638,2024-06-26 13:44:36,paid_social,Android,Alexandria,35-44
U003639,2024-06-24 22:22:42,organic,iOS,Giza,18-24
U003640,2024-01-15 18:03:54,referral,Android,Alexandria,35-44
U003641,2024-02-01 21:17:43,referral,Android,Cairo,18-24
U003642,2024-01-15 05:20:07,referral,Android,Alexandria,18-24
U003643,2024-10-19 16:36:39,referral,Android,Giza,35-44
U003644,2024-09-10 22:38:51,organic,Android,Cairo,25-34
U003645,2024-07-07 11:56:11,organic,Android,Cairo,18-24
U003646,2024-05-29 08:08:04,referral,iOS,Dakahlia,18-24
U003647,2024-03-28 23:35:48,paid_search,iOS,Cairo,55+
U003648,2024-02-21 15:45:58,referral,Android,Alexandria,25-34
U003649,2024-04-11 21:20:08,organic,Web,Giza,25-34
U003650,2024-09-22 17:23:58,paid_social,iOS,Cairo,18-24
U003651,2024-01-27 06:17:50,paid_social,iOS,Giza,45-54
U003652,2024-02-21 01:55:59,referral,iOS,Alexandria,18-24
U003653,2024-11-10 19:28:45,organic,Android,Giza,25-34
U003654,2024-03-29 10:16:07,organic,Android,Giza,25-34
U003655,2024-08-14 22:53:05,referral,Android,Dakahlia,35-44
U003656,2024-03-25 17:55:53,paid_social,Web,Giza,25-34
U003657,2024-04-23 20:36:11,referral,Android,Cairo,25-34
U003658,2024-01-30 03:51:47,organic,iOS,Cairo,25-34
U003659,2024-06-04 17:26:29,organic,Android,Cairo,25-34
U003660,2024-07-27 17:25:31,paid_social,Android,Sharqia,45-54
U003661,2024-04-08 00:27:45,paid_social,Web,Sharqia,35-44
U003662,2024-07-30 20:22:30,paid_search,iOS,Cairo,18-24
U003663,2024-07-22 17:15:59,paid_social,iOS,Alexandria,25-34
U003664,2024-10-06 05:02:58,paid_social,iOS,Cairo,35-44
U003665,2024-07-04 04:58:20,paid_social,Android,Sharqia,25-34
U003666,2024-11-22 03:59:22,referral,iOS,Cairo,25-34
U003667,2024-06-21 08:16:49,referral,Android,Alexandria,18-24
U003668,2024-08-26 04:43:22,organic,Android,Cairo,18-24
U003669,2024-01-05 07:13:36,referral,iOS,Cairo,18-24
U003670,2024-08-04 20:49:31,organic,Android,Cairo,25-34
U003671,2024-11-29 05:11:28,paid_social,Android,Alexandria,55+
U003672,2024-04-16 01:29:26,paid_search,Android,Alexandria,35-44
U003673,2024-08-13 13:15:43,organic,iOS,Cairo,18-24
U003674,2024-08-02 15:43:03,organic,iOS,Cairo,35-44
U003675,2024-06-16 06:15:00,paid_social,Android,Alexandria,35-44
U003676,2024-10-28 21:03:27,paid_social,iOS,Dakahlia,25-34
U003677,2024-10-18 01:20:59,referral,Android,Giza,25-34
U003678,2024-01-04 05:33:35,organic,Web,Giza,25-34
U003679,2024-07-01 06:38:34,paid_social,Android,Alexandria,25-34
U003680,2024-02-02 21:47:16,partnership,iOS,Giza,18-24
U003681,2024-05-20 08:27:47,partnership,iOS,Alexandria,25-34
U003682,2024-03-26 09:58:53,referral,Android,Cairo,25-34
U003683,2024-10-21 10:26:13,partnership,Android,Alexandria,25-34
U003684,2024-09-22 09:46:29,paid_social,Android,Cairo,25-34
U003685,2024-09-21 00:47:14,paid_social,iOS,Cairo,35-44
U003686,2024-01-23 16:36:24,paid_social,Android,Cairo,18-24
U003687,2024-09-23 05:09:30,organic,iOS,Cairo,25-34
U003688,2024-09-15 19:55:25,paid_social,iOS,Cairo,35-44
U003689,2024-11-03 15:53:51,partnership,iOS,Giza,35-44
U003690,2024-07-19 21:05:04,paid_social,iOS,Alexandria,45-54
U003691,2024-07-02 20:27:42,referral,iOS,Dakahlia,25-34
U003692,2024-02-18 21:55:56,paid_search,iOS,Cairo,25-34
U003693,2024-09-17 19:11:48,paid_social,iOS,Cairo,35-44
U003694,2024-07-10 18:10:28,paid_social,Android,Sharqia,18-24
U003695,2024-11-15 21:54:37,organic,Android,Alexandria,35-44
U003696,2024-04-02 09:36:12,referral,iOS,Giza,18-24
U003697,2024-05-14 03:40:17,paid_social,Android,Alexandria,25-34
U003698,2024-04-04 01:42:27,referral,iOS,Alexandria,18-24
U003699,2024-08-31 02:46:51,referral,iOS,Cairo,35-44
U003700,2024-06-09 01:33:45,partnership,iOS,Dakahlia,55+
U003701,2024-10-06 02:35:10,paid_search,Android,Cairo,18-24
U003702,2024-10-24 10:29:10,referral,iOS,Cairo,25-34
U003703,2024-08-27 22:11:11,referral,iOS,Giza,55+
U003704,2024-08-26 08:40:58,referral,Android,Alexandria,25-34
U003705,2024-09-08 22:35:04,partnership,Android,Dakahlia,35-44
U003706,2024-07-15 22:59:44,paid_social,Android,Cairo,18-24
U003707,2024-10-21 14:46:27,referral,Android,Giza,18-24
U003708,2024-01-31 00:08:56,organic,Web,Alexandria,25-34
U003709,2024-05-11 12:44:03,partnership,iOS,Cairo,55+
U003710,2024-11-25 11:27:21,paid_social,iOS,Giza,35-44
U003711,2024-03-04 16:59:41,paid_social,Web,Alexandria,45-54
U003712,2024-07-19 04:33:01,paid_social,Android,Alexandria,25-34
U003713,2024-09-02 06:28:20,paid_social,Android,Sharqia,35-44
U003714,2024-08-22 00:08:02,organic,iOS,Alexandria,35-44
U003715,2024-02-14 21:19:23,organic,iOS,Dakahlia,25-34
U003716,2024-11-24 19:28:28,organic,iOS,Giza,45-54
U003717,2024-11-22 06:34:27,paid_social,iOS,Giza,18-24
U003718,2024-07-25 01:46:13,paid_social,iOS,Dakahlia,18-24
U003719,2024-03-27 01:28:17,paid_social,iOS,Cairo,25-34
U003720,2024-03-09 06:34:45,referral,Android,Dakahlia,18-24
U003721,2024-03-28 23:35:23,paid_search,iOS,Alexandria,18-24
U003722,2024-04-01 23:15:55,paid_social,iOS,Dakahlia,25-34
U003723,2024-07-02 11:01:12,paid_social,iOS,Alexandria,18-24
U003724,2024-04-30 04:39:38,referral,iOS,Dakahlia,35-44
U003725,2024-05-22 02:19:45,referral,iOS,Dakahlia,25-34
U003726,2024-03-06 20:03:58,referral,iOS,Giza,25-34
U003727,2024-06-09 14:02:19,paid_search,iOS,Alexandria,18-24
U003728,2024-11-01 05:32:27,paid_social,Android,Giza,25-34
U003729,2024-03-18 14:06:00,organic,iOS,Cairo,25-34
U003730,2024-11-05 23:33:40,referral,Android,Cairo,18-24
U003731,2024-08-02 20:19:35,referral,Android,Alexandria,35-44
U003732,2024-04-10 15:50:57,partnership,Android,Alexandria,25-34
U003733,2024-01-07 04:13:54,paid_social,iOS,Cairo,18-24
U003734,2024-08-27 16:46:03,organic,iOS,Alexandria,18-24
U003735,2024-04-09 07:00:45,referral,Android,Cairo,25-34
U003736,2024-04-03 18:47:53,referral,Web,Cairo,35-44
U003737,2024-04-16 23:57:35,paid_search,Web,Cairo,25-34
U003738,2024-02-23 12:20:36,paid_search,iOS,Cairo,35-44
U003739,2024-06-26 09:02:19,paid_search,Android,Cairo,25-34
U003740,2024-10-08 15:27:51,organic,Android,Giza,35-44
U003741,2024-03-02 17:43:53,paid_social,Android,Cairo,45-54
U003742,2024-01-17 06:39:28,organic,Android,Sharqia,18-24
U003743,2024-09-30 08:41:56,organic,iOS,Alexandria,18-24
U003744,2024-10-28 01:21:38,paid_social,iOS,Cairo,18-24
U003745,2024-03-07 23:01:07,referral,Android,Cairo,18-24
U003746,2024-07-27 08:32:40,paid_search,Android,Giza,25-34
U003747,2024-09-20 06:44:02,referral,Web,Cairo,35-44
U003748,2024-09-07 11:08:30,referral,Android,Sharqia,55+
U003749,2024-07-05 22:21:05,paid_search,iOS,Alexandria,25-34
U003750,2024-11-26 00:26:33,paid_social,Android,Alexandria,35-44
U003751,2024-08-06 20:17:14,paid_social,iOS,Sharqia,25-34
U003752,2024-05-14 17:15:36,organic,Android,Alexandria,25-34
U003753,2024-10-16 05:05:26,referral,Android,Sharqia,35-44
U003754,2024-07-04 23:15:59,organic,iOS,Sharqia,25-34
U003755,2024-02-10 09:17:09,paid_social,iOS,Sharqia,35-44
U003756,2024-07-02 15:15:28,referral,iOS,Dakahlia,18-24
U003757,2024-09-30 21:44:36,paid_social,iOS,Cairo,25-34
U003758,2024-03-15 23:34:03,partnership,Android,Cairo,35-44
U003759,2024-05-06 02:57:14,referral,iOS,Alexandria,18-24
U003760,2024-05-06 09:14:54,referral,iOS,Sharqia,35-44
U003761,2024-07-16 14:12:42,paid_social,iOS,Alexandria,18-24
U003762,2024-03-07 02:19:14,paid_social,Android,Cairo,25-34
U003763,2024-03-03 20:53:39,referral,iOS,Giza,18-24
U003764,2024-09-01 13:28:28,paid_social,iOS,Alexandria,18-24
U003765,2024-08-01 21:09:35,referral,Android,Giza,18-24
U003766,2024-08-25 16:13:21,referral,iOS,Sharqia,45-54
U003767,2024-08-26 04:29:53,paid_search,iOS,Giza,18-24
U003768,2024-04-30 06:40:34,organic,Android,Giza,18-24
U003769,2024-11-26 01:28:07,referral,iOS,Giza,35-44
U003770,2024-07-08 18:01:27,paid_social,Android,Giza,25-34
U003771,2024-04-08 12:35:58,organic,Android,Cairo,18-24
U003772,2024-05-29 10:49:10,organic,Android,Alexandria,25-34
U003773,2024-06-01 14:03:49,paid_social,iOS,Cairo,18-24
U003774,2024-07-26 12:40:40,partnership,Android,Giza,25-34
U003775,2024-01-31 16:10:35,paid_social,Android,Giza,35-44
U003776,2024-02-24 20:40:39,paid_social,iOS,Cairo,18-24
U003777,2024-04-27 05:39:02,paid_social,iOS,Alexandria,55+
U003778,2024-10-17 05:42:46,partnership,Android,Alexandria,18-24
U003779,2024-04-22 04:36:14,referral,Android,Cairo,35-44
U003780,2024-08-08 20:12:50,paid_search,Android,Cairo,35-44
U003781,2024-11-26 14:26:11,paid_social,Android,Giza,18-24
U003782,2024-08-28 17:02:16,referral,Android,Giza,18-24
U003783,2024-08-16 06:54:38,referral,iOS,Alexandria,45-54
U003784,2024-01-31 23:28:37,paid_search,Android,Giza,35-44
U003785,2024-02-19 20:24:46,paid_social,Web,Alexandria,18-24
U003786,2024-03-25 20:23:26,paid_social,Android,Dakahlia,18-24
U003787,2024-10-25 12:44:04,paid_social,iOS,Cairo,45-54
U003788,2024-04-06 09:44:02,paid_search,iOS,Sharqia,25-34
U003789,2024-09-22 14:12:08,referral,iOS,Alexandria,18-24
U003790,2024-04-12 05:18:44,referral,Android,Alexandria,45-54
U003791,2024-08-22 21:29:17,referral,Android,Giza,25-34
U003792,2024-03-12 09:29:23,partnership,iOS,Cairo,25-34
U003793,2024-02-10 00:10:53,paid_search,iOS,Giza,35-44
U003794,2024-09-14 00:27:15,organic,Android,Cairo,35-44
U003795,2024-07-18 16:26:51,referral,Android,Alexandria,18-24
U003796,2024-11-04 05:39:28,paid_social,iOS,Giza,45-54
U003797,2024-01-22 20:40:06,partnership,iOS,Alexandria,45-54
U003798,2024-05-14 15:23:52,referral,iOS,Cairo,18-24
U003799,2024-08-07 01:01:47,referral,Android,Dakahlia,25-34
U003800,2024-02-15 20:27:56,referral,Android,Sharqia,45-54
U003801,2024-01-21 09:01:02,partnership,iOS,Giza,25-34
U003802,2024-05-03 00:01:21,referral,Android,Dakahlia,25-34
U003803,2024-04-25 21:02:42,organic,Android,Sharqia,25-34
U003804,2024-02-16 23:27:28,paid_search,Android,Giza,35-44
U003805,2024-11-27 13:24:10,referral,iOS,Sharqia,35-44
U003806,2024-01-10 08:46:18,paid_social,Android,Alexandria,25-34
U003807,2024-10-12 23:45:26,partnership,Android,Giza,25-34
U003808,2024-09-06 11:23:38,partnership,Android,Cairo,25-34
U003809,2024-03-21 06:08:26,paid_search,Android,Giza,18-24
U003810,2024-03-27 15:32:07,organic,Web,Dakahlia,25-34
U003811,2024-08-11 20:10:21,referral,Android,Alexandria,18-24
U003812,2024-01-09 08:17:17,partnership,iOS,Giza,25-34
U003813,2024-09-14 22:14:59,referral,iOS,Dakahlia,18-24
U003814,2024-11-24 16:21:08,paid_search,iOS,Dakahlia,25-34
U003815,2024-07-10 07:41:49,partnership,iOS,Cairo,35-44
U003816,2024-09-25 11:06:10,organic,Web,Dakahlia,25-34
U003817,2024-11-19 16:04:34,paid_search,Android,Cairo,18-24
U003818,2024-01-12 19:44:29,paid_search,iOS,Giza,18-24
U003819,2024-09-29 09:06:06,paid_social,iOS,Cairo,45-54
U003820,2024-03-07 21:21:17,organic,iOS,Cairo,35-44
U003821,2024-05-04 15:38:34,paid_social,Android,Cairo,18-24
U003822,2024-02-03 11:26:11,referral,iOS,Alexandria,45-54
U003823,2024-04-28 01:35:44,paid_social,Android,Giza,18-24
U003824,2024-05-27 06:00:56,referral,Android,Cairo,35-44
U003825,2024-10-01 20:30:15,paid_search,iOS,Dakahlia,25-34
U003826,2024-07-04 19:01:33,partnership,Android,Sharqia,18-24
U003827,2024-07-18 12:56:57,referral,iOS,Giza,18-24
