case_id,user_id,submitted_time,decision_time,decision,failure_reason,device_os,region
KYC001264,U002223,2024-02-06 22:03:12.057659,2024-02-09 23:11:07.984272,rejected,age_restriction,Android,Sharqia
KYC001265,U002225,2024-11-17 04:39:29.785823,2024-11-17 14:13:27.011705,rejected,age_restriction,iOS,Alexandria
KYC001266,U002227,2024-01-29 12:23:39.867358,2024-02-01 01:37:30.506525,rejected,document_quality,Android,Dakahlia
KYC001267,U002228,2024-10-02 17:40:47.382914,2024-10-04 01:02:11.425920,approved,,Android,Alexandria
KYC001268,U002230,2024-06-16 17:52:55.426114,2024-06-28 11:36:37.360446,approved,,Android,Cairo
KYC001269,U002232,2024-03-03 13:20:32.243726,2024-03-03 14:13:49.045933,approved,,Android,Alexandria
KYC001270,U002235,2024-04-03 22:30:26.733803,2024-04-08 01:01:25.375481,approved,,iOS,Cairo
KYC001271,U002236,2024-05-16 18:28:16.378565,2024-05-17 13:28:39.495281,approved,,Android,Giza
KYC001272,U002237,2024-12-01 08:55:50.390487,2024-12-03 13:35:12.897805,approved,,Android,Alexandria
KYC001273,U002238,2024-10-15 21:01:57.660585,2024-10-16 09:47:22.147469,approved,,iOS,Cairo
KYC001274,U002239,2024-02-18 03:56:37.782789,2024-02-19 04:08:50.119622,rejected,watchlist_hit,iOS,Cairo
KYC001275,U002240,2024-04-23 13:33:21.742055,2024-04-25 23:28:16.484235,approved,,iOS,Alexandria
KYC001276,U002241,2024-09-04 03:14:46.166087,2024-09-04 15:56:50.805304,rejected,identity_mismatch,iOS,Cairo
KYC001277,U002242,2024-04-28 06:58:57.072263,2024-04-29 07:56:56.114855,rejected,age_restriction,Android,Alexandria
KYC001278,U002243,2024-04-08 06:25:10.523852,2024-04-08 17:37:53.058105,approved,,Android,Giza
KYC001279,U002245,2024-11-03 22:11:02.855365,2024-11-04 11:32:06.115933,approved,,Android,Giza
KYC001280,U002248,2024-06-01 06:04:13.235494,2024-06-13 03:46:01.138660,approved,,Web,Dakahlia
KYC001281,U002253,2024-01-23 22:10:05.963639,2024-01-26 03:04:16.165181,rejected,identity_mismatch,iOS,Dakahlia
KYC001282,U002255,2024-11-10 01:58:41.807970,2024-11-14 05:17:57.162316,approved,,Android,Dakahlia
KYC001283,U002256,2024-03-29 19:04:55.978776,2024-03-30 12:53:22.525080,rejected,identity_mismatch,Android,Cairo
KYC001284,U002259,2024-10-02 21:05:08.305326,2024-10-05 11:26:35.615201,approved,,iOS,Giza
KYC001285,U002260,2024-04-08 18:50:39.588817,2024-04-09 14:24:07.790822,rejected,identity_mismatch,Android,Alexandria
KYC001286,U002261,2024-10-11 11:38:10.712800,2024-10-17 12:15:39.282218,approved,,Android,Giza
KYC001287,U002262,2024-07-05 11:13:55.914990,2024-07-06 17:49:26.698415,approved,,iOS,Dakahlia
KYC001288,U002263,2024-02-26 09:08:04.704122,2024-02-29 02:00:42.301403,approved,,iOS,Sharqia
KYC001289,U002265,2024-04-15 18:08:19.022892,2024-04-18 02:18:22.004748,approved,,iOS,Giza
KYC001290,U002268,2024-05-30 00:58:30.996379,2024-05-31 09:49:28.848581,rejected,watchlist_hit,Android,Alexandria
KYC001291,U002271,2024-06-16 11:57:41.659739,2024-06-17 09:46:48.184752,approved,,Android,Sharqia
KYC001292,U002273,2024-01-18 12:02:03.888448,2024-01-20 02:41:18.873223,approved,,Web,Giza
KYC001293,U002275,2024-11-20 13:51:10.158233,2024-11-21 01:45:19.736597,approved,,Android,Cairo
KYC001294,U002277,2024-06-26 23:06:05.976940,2024-06-27 11:53:23.873422,approved,,iOS,Giza
KYC001295,U002278,2024-04-21 11:17:21.333969,2024-04-22 03:41:34.349628,approved,,Android,Cairo
KYC001296,U002279,2024-04-07 23:00:42.985705,2024-04-09 02:18:00.197427,approved,,iOS,Sharqia
KYC001297,U002280,2024-10-23 09:44:21.734003,2024-10-25 09:18:26.448336,approved,,Android,Alexandria
KYC001298,U002285,2024-01-18 07:50:00.124244,2024-01-24 09:03:59.382806,approved,,Android,Giza
KYC001299,U002288,2024-06-24 19:03:05.618320,2024-06-29 04:31:53.249668,rejected,watchlist_hit,iOS,Alexandria
KYC001300,U002289,2024-05-24 20:32:37.951956,2024-05-27 05:32:27.225937,rejected,watchlist_hit,Android,Giza
KYC001301,U002292,2024-04-09 01:58:35.948664,2024-04-09 02:16:07.506666,approved,,Android,Dakahlia
KYC001302,U002293,2024-08-16 15:07:23.527205,2024-08-23 07:34:48.227015,approved,,Android,Cairo
KYC001303,U002294,2024-07-27 12:18:19.867431,2024-07-28 02:43:34.985711,approved,,Android,Sharqia
KYC001304,U002296,2024-02-06 10:39:34.466884,2024-02-11 15:30:45.863308,approved,,Android,Giza
KYC001305,U002299,2024-05-09 03:21:26.252474,2024-05-09 04:17:14.425746,rejected,duplicate_account,Android,Cairo
KYC001306,U002300,2024-08-04 20:53:16.063554,2024-08-16 16:23:21.692502,approved,,Android,Cairo
KYC001307,U002301,2024-05-28 23:11:44.362698,2024-05-30 13:14:11.078671,rejected,identity_mismatch,iOS,Alexandria
KYC001308,U002303,2024-05-27 13:30:48.418121,2024-06-01 11:16:50.595068,approved,,iOS,Alexandria
KYC001309,U002304,2024-09-08 10:43:08.983260,2024-09-08 19:33:14.033185,approved,,Android,Cairo
KYC001310,U002305,2024-02-26 15:56:11.023601,2024-02-26 21:22:30.940483,approved,,iOS,Giza
KYC001311,U002307,2024-10-30 18:57:58.497020,2024-11-04 21:46:02.229763,rejected,duplicate_account,Android,Alexandria
KYC001312,U002308,2024-10-11 03:53:20.225027,2024-10-19 14:43:27.998555,approved,,Android,Cairo
KYC001313,U002310,2024-04-06 16:40:47.300697,2024-04-07 13:01:13.517862,rejected,document_quality,Android,Dakahlia
KYC001314,U002311,2024-06-13 04:16:38.344410,2024-06-14 08:32:17.567387,approved,,iOS,Cairo
KYC001315,U002314,2024-11-13 14:29:55.434347,2024-11-22 08:35:12.479627,approved,,iOS,Sharqia
KYC001316,U002315,2024-01-25 05:08:28.067920,2024-02-03 11:00:37.534719,approved,,iOS,Giza
KYC001317,U002316,2024-02-15 04:30:26.663935,2024-02-17 00:19:36.068465,rejected,identity_mismatch,Android,Cairo
KYC001318,U002317,2024-03-14 12:10:44.825158,2024-03-14 14:47:59.281497,approved,,Web,Cairo
KYC001319,U002318,2024-02-18 06:26:01.158205,2024-02-18 09:43:36.558387,approved,,iOS,Alexandria
KYC001320,U002319,2024-04-14 07:23:27.095801,2024-04-16 03:43:56.961003,rejected,age_restriction,iOS,Giza
KYC001321,U002321,2024-08-19 09:12:53.091874,2024-08-22 23:48:55.654487,approved,,Android,Giza
KYC001322,U002323,2024-07-18 21:02:55.607615,2024-07-19 03:16:55.924522,rejected,identity_mismatch,Android,Cairo
KYC001323,U002324,2024-05-02 22:24:17.632653,2024-05-08 22:54:50.626334,approved,,Android,Sharqia
KYC001324,U002331,2024-08-29 17:25:59.957844,2024-08-30 16:00:47.715166,approved,,iOS,Cairo
KYC001325,U002333,2024-07-27 10:14:06.630145,2024-07-30 18:37:28.960596,approved,,Android,Giza
KYC001326,U002334,2024-07-25 21:25:22.308777,2024-07-28 02:09:31.773565,approved,,iOS,Dakahlia
KYC001327,U002335,2024-06-19 06:09:52.015304,2024-06-19 20:29:48.345642,approved,,iOS,Giza
KYC001328,U002338,2024-04-04 03:25:50.621739,2024-04-04 19:50:38.077545,approved,,iOS,Giza
KYC001329,U002341,2024-08-28 16:17:02.562227,2024-08-28 18:26:50.109244,rejected,watchlist_hit,iOS,Giza
KYC001330,U002345,2024-08-04 02:51:31.256726,2024-08-04 21:42:21.473997,approved,,Web,Cairo
KYC001331,U002347,2024-08-13 03:56:03.484146,2024-08-13 19:44:08.375939,approved,,Android,Cairo
KYC001332,U002348,2024-03-26 07:10:45.005533,2024-03-26 11:41:12.536302,approved,,iOS,Cairo
KYC001333,U002351,2024-01-31 11:01:14.535233,2024-02-03 21:54:14.015517,rejected,identity_mismatch,Android,Giza
KYC001334,U002352,2024-04-03 16:13:07.701097,2024-04-03 19:27:31.964139,rejected,document_quality,Android,Sharqia
KYC001335,U002354,2024-05-05 20:50:07.512911,2024-05-07 11:29:48.150867,approved,,Android,Cairo
KYC001336,U002357,2024-04-18 20:27:27.091333,2024-04-19 01:36:12.012084,approved,,iOS,Cairo
KYC001337,U002359,2024-07-10 20:24:53.703235,2024-07-14 11:22:35.797046,approved,,Android,Sharqia
KYC001338,U002360,2024-04-14 19:21:50.070220,2024-04-16 10:05:21.870877,rejected,watchlist_hit,iOS,Giza
KYC001339,U002362,2024-08-29 14:37:57.559804,2024-08-30 00:59:57.872596,approved,,Web,Cairo
KYC001340,U002366,2024-01-29 21:46:19.393134,2024-02-01 07:45:26.922759,approved,,Android,Sharqia
KYC001341,U002369,2024-10-24 09:29:24.103816,2024-10-28 17:22:53.698325,approved,,Android,Cairo
KYC001342,U002370,2024-11-20 20:41:52.959634,2024-11-21 19:38:45.262446,approved,,iOS,Dakahlia
KYC001343,U002371,2024-08-31 11:13:25.765535,2024-09-03 12:53:10.594320,rejected,watchlist_hit,Android,Giza
KYC001344,U002373,2024-08-18 15:33:09.149120,2024-08-20 11:02:24.307449,approved,,Android,Cairo
KYC001345,U002374,2024-11-07 05:59:46.706300,2024-11-11 10:57:25.385189,approved,,Android,Cairo
KYC001346,U002375,2024-07-21 17:01:09.395422,2024-07-22 11:51:55.552002,rejected,watchlist_hit,iOS,Cairo
KYC001347,U002376,2024-04-26 05:23:38.096918,2024-04-26 18:05:29.770021,approved,,iOS,Cairo
KYC001348,U002377,2024-07-15 11:52:14.373114,2024-07-17 10:40:01.716926,rejected,age_restriction,Web,Alexandria
KYC001349,U002378,2024-11-30 16:53:20.665198,2024-12-02 07:34:03.952633,rejected,document_quality,iOS,Sharqia
KYC001350,U002379,2024-06-18 02:39:45.284340,2024-06-19 21:53:25.705037,rejected,duplicate_account,iOS,Alexandria
KYC001351,U002380,2024-11-15 14:19:27.815644,2024-11-15 19:59:25.182275,approved,,Android,Giza
KYC001352,U002383,2024-02-21 19:01:38.004622,2024-02-21 22:23:42.363364,approved,,iOS,Alexandria
KYC001353,U002384,2024-10-14 11:54:50.123597,2024-10-14 22:54:54.245098,rejected,age_restriction,Android,Cairo
KYC001354,U002387,2024-01-04 14:14:20.513158,2024-01-06 11:09:55.937437,rejected,duplicate_account,iOS,Giza
KYC001355,U002388,2024-11-24 03:46:08.490507,2024-11-29 03:15:20.813295,rejected,watchlist_hit,iOS,Giza
KYC001356,U002389,2024-03-13 04:06:23.395247,2024-03-14 03:10:53.022895,approved,,Android,Giza
KYC001357,U002390,2024-11-23 05:51:46.547418,2024-11-23 18:50:45.053968,rejected,watchlist_hit,Android,Dakahlia
KYC001358,U002396,2024-10-08 19:05:29.553188,2024-10-08 20:06:27.961308,approved,,iOS,Alexandria
KYC001359,U002397,2024-05-12 12:56:04.513509,2024-05-12 13:53:37.575291,rejected,duplicate_account,iOS,Giza
KYC001360,U002401,2024-11-25 23:31:15.518108,2024-11-28 13:55:51.937538,approved,,iOS,Cairo
KYC001361,U002402,2024-01-05 12:26:56.552285,2024-01-06 12:44:12.128177,approved,,iOS,Sharqia
KYC001362,U002403,2024-09-07 19:58:04.953659,2024-09-09 04:05:49.473496,approved,,iOS,Alexandria
KYC001363,U002404,2024-07-01 12:16:32.872924,2024-07-02 10:28:15.785594,rejected,identity_mismatch,Android,Cairo
KYC001364,U002405,2024-06-26 06:54:34.600360,2024-06-29 01:28:45.316205,rejected,document_quality,iOS,Cairo
KYC001365,U002407,2024-03-05 04:18:37.888787,2024-03-07 14:45:38.825164,approved,,iOS,Cairo
KYC001366,U002408,2024-11-16 17:54:29.769054,2024-11-16 20:41:17.974313,approved,,iOS,Giza
KYC001367,U002414,2024-01-19 08:32:45.224043,2024-01-20 02:14:31.669226,approved,,iOS,Alexandria
KYC001368,U002415,2024-11-15 18:32:44.614396,2024-11-17 00:24:17.991420,approved,,iOS,Giza
KYC001369,U002418,2024-08-31 05:04:03.443215,2024-09-03 09:13:08.432399,approved,,Web,Alexandria
KYC001370,U002419,2024-05-03 01:31:10.901241,2024-05-03 07:35:14.622163,approved,,iOS,Alexandria
KYC001371,U002420,2024-01-05 05:36:25.871378,2024-01-08 13:20:46.230378,approved,,iOS,Cairo
KYC001372,U002421,2024-09-05 19:31:59.092702,2024-09-10 22:26:42.363604,approved,,Android,Giza
KYC001373,U002422,2024-10-19 19:02:23.340870,2024-10-21 09:15:31.362405,rejected,identity_mismatch,Android,Dakahlia
KYC001374,U002423,2024-10-28 01:50:01.808168,2024-10-28 03:16:34.075703,approved,,Android,Cairo
KYC001375,U002424,2024-02-24 05:51:49.789423,2024-02-27 05:34:11.149211,approved,,Android,Sharqia
KYC001376,U002426,2024-02-03 11:20:51.809677,2024-02-06 04:56:28.769431,approved,,iOS,Dakahlia
KYC001377,U002427,2024-01-17 14:58:59.192023,2024-01-17 16:17:39.606179,approved,,iOS,Dakahlia
KYC001378,U002428,2024-03-24 19:00:31.451007,2024-03-27 09:12:49.903341,approved,,iOS,Cairo
KYC001379,U002430,2024-06-09 02:03:33.376718,2024-06-09 06:31:09.514565,approved,,Android,Alexandria
KYC001380,U002433,2024-05-18 17:22:32.553113,2024-05-21 15:18:56.939785,rejected,watchlist_hit,Android,Sharqia
KYC001381,U002434,2024-07-27 04:24:26.521262,2024-07-28 10:04:45.564560,rejected,duplicate_account,Android,Dakahlia
KYC001382,U002435,2024-06-21 20:12:40.139297,2024-06-22 14:32:11.386431,rejected,age_restriction,Android,Cairo
KYC001383,U002438,2024-02-08 03:24:19.992299,2024-02-08 06:24:16.368335,approved,,Android,Alexandria
KYC001384,U002439,2024-09-14 01:45:53.980019,2024-09-22 03:55:32.109862,rejected,watchlist_hit,Web,Alexandria
KYC001385,U002440,2024-03-02 14:02:02.949202,2024-03-04 10:45:52.422270,approved,,iOS,Cairo
KYC001386,U002441,2024-07-24 12:58:19.232427,2024-07-29 14:49:29.446931,approved,,iOS,Alexandria
KYC001387,U002442,2024-11-22 20:53:57.253835,2024-11-24 03:36:06.195765,approved,,Android,Sharqia
KYC001388,U002443,2024-04-08 09:25:53.915322,2024-04-08 18:22:04.244356,approved,,iOS,Alexandria
KYC001389,U002445,2024-07-01 06:39:12.682956,2024-07-01 17:44:21.994975,approved,,iOS,Cairo
KYC001390,U002446,2024-05-06 03:54:58.325087,2024-05-06 07:57:59.630343,approved,,Android,Sharqia
KYC001391,U002450,2024-09-26 18:43:18.128033,2024-10-01 18:55:52.436930,rejected,watchlist_hit,Android,Dakahlia
KYC001392,U002451,2024-07-17 11:10:33.719364,2024-07-18 13:29:36.079695,approved,,Android,Cairo
KYC001393,U002452,2024-04-12 17:12:19.142343,2024-04-16 01:06:16.579443,rejected,age_restriction,iOS,Alexandria
KYC001394,U002453,2024-09-14 04:28:31.561462,2024-09-14 11:34:03.389580,approved,,iOS,Giza
KYC001395,U002454,2024-04-22 22:14:46.118640,2024-04-30 12:32:51.229893,rejected,identity_mismatch,Android,Cairo
KYC001396,U002455,2024-10-19 11:08:45.659299,2024-10-19 12:21:54.662303,approved,,Android,Giza
KYC001397,U002460,2024-02-22 20:54:17.012273,2024-02-24 02:13:34.492945,rejected,identity_mismatch,Android,Dakahlia
KYC001398,U002461,2024-08-29 22:41:27.728629,2024-08-31 07:15:11.780949,approved,,iOS,Alexandria
KYC001399,U002463,2024-06-21 08:46:27.926955,2024-06-23 03:41:34.549736,rejected,identity_mismatch,iOS,Alexandria
KYC001400,U002466,2024-05-06 18:15:35.288047,2024-05-07 17:02:59.919661,approved,,Android,Cairo
KYC001401,U002473,2024-08-28 09:21:26.940243,2024-08-28 12:37:00.254870,approved,,Android,Alexandria
KYC001402,U002476,2024-10-23 11:29:57.916141,2024-10-23 19:48:00.573641,rejected,watchlist_hit,iOS,Giza
KYC001403,U002479,2024-05-10 15:49:01.948348,2024-05-13 23:00:23.209810,approved,,Android,Giza
KYC001404,U002482,2024-11-21 21:43:35.189338,2024-11-25 04:46:43.978100,approved,,iOS,Giza
KYC001405,U002483,2024-05-05 21:31:54.258498,2024-05-09 17:40:52.227769,approved,,iOS,Cairo
KYC001406,U002484,2024-02-05 22:48:20.127068,2024-02-09 22:03:38.069660,rejected,document_quality,Android,Dakahlia
KYC001407,U002485,2024-04-23 00:24:22.160229,2024-04-25 21:16:13.834365,rejected,duplicate_account,Android,Cairo
KYC001408,U002489,2024-09-04 14:26:23.080322,2024-09-07 21:33:08.901858,approved,,iOS,Cairo
KYC001409,U002490,2024-03-28 23:51:16.460679,2024-03-29 08:29:31.492002,approved,,iOS,Cairo
KYC001410,U002491,2024-11-20 13:47:39.132230,2024-11-22 11:54:51.177005,approved,,iOS,Sharqia
KYC001411,U002493,2024-11-12 05:55:32.395585,2024-11-14 13:53:12.580361,rejected,duplicate_account,Android,Cairo
KYC001412,U002494,2024-08-05 05:08:59.999314,2024-08-05 06:12:08.945643,approved,,iOS,Giza
KYC001413,U002497,2024-03-22 05:27:34.090600,2024-03-22 10:47:50.615993,approved,,iOS,Giza
KYC001414,U002500,2024-08-10 20:18:33.123629,2024-08-12 22:38:08.449983,approved,,iOS,Giza
KYC001415,U002501,2024-11-30 08:33:13.345349,2024-12-01 18:04:19.029877,rejected,document_quality,iOS,Cairo
KYC001416,U002504,2024-02-07 21:03:20.415021,2024-02-08 10:13:44.755783,approved,,Android,Alexandria
KYC001417,U002505,2024-11-22 13:30:37.809607,2024-11-23 10:44:29.812569,approved,,iOS,Cairo
KYC001418,U002506,2024-06-12 20:54:40.218900,2024-06-17 15:11:31.786349,approved,,iOS,Giza
KYC001419,U002507,2024-05-26 00:25:06.556974,2024-06-06 05:01:33.508644,rejected,identity_mismatch,iOS,Dakahlia
KYC001420,U002508,2024-03-18 17:06:35.630600,2024-03-19 14:12:35.400625,approved,,Android,Alexandria
KYC001421,U002509,2024-04-25 23:42:19.625156,2024-04-26 07:47:29.163590,approved,,iOS,Giza
KYC001422,U002510,2024-11-23 09:28:03.513265,2024-11-23 13:26:11.310445,approved,,Android,Giza
KYC001423,U002511,2024-11-11 16:41:46.510440,2024-11-13 06:47:23.688123,rejected,duplicate_account,Android,Alexandria
KYC001424,U002513,2024-11-01 00:53:36.641874,2024-11-06 02:12:43.467271,approved,,Web,Cairo
KYC001425,U002514,2024-02-28 23:46:26.253518,2024-02-29 18:29:08.341062,rejected,identity_mismatch,iOS,Alexandria
KYC001426,U002515,2024-02-12 07:20:05.075587,2024-02-18 07:30:29.181206,rejected,watchlist_hit,Web,Giza
KYC001427,U002516,2024-01-10 06:39:01.533873,2024-01-14 18:53:35.724984,approved,,iOS,Giza
KYC001428,U002517,2024-07-31 17:15:07.852909,2024-08-03 20:07:57.695239,approved,,iOS,Alexandria
KYC001429,U002523,2024-09-19 05:56:10.281928,2024-09-19 14:52:50.537460,approved,,iOS,Giza
KYC001430,U002531,2024-09-07 17:12:37.490796,2024-09-07 21:03:43.738838,approved,,iOS,Alexandria
KYC001431,U002532,2024-04-08 23:24:08.957704,2024-04-10 23:06:38.718287,approved,,Android,Alexandria
KYC001432,U002536,2024-09-18 03:11:16.558043,2024-09-19 20:32:33.614082,approved,,iOS,Alexandria
KYC001433,U002537,2024-01-16 11:51:35.978345,2024-01-16 17:35:34.174582,approved,,iOS,Cairo
KYC001434,U002540,2024-03-03 21:15:15.780140,2024-03-05 06:08:37.082919,approved,,Android,Giza
KYC001435,U002542,2024-04-12 00:02:21.792760,2024-04-16 14:02:55.751230,approved,,Android,Cairo
KYC001436,U002543,2024-08-17 20:14:08.141439,2024-08-20 13:41:10.105202,approved,,iOS,Giza
KYC001437,U002545,2024-08-23 22:04:15.012465,2024-08-24 01:22:25.043647,approved,,Android,Alexandria
KYC001438,U002546,2024-06-18 00:16:16.999745,2024-06-18 07:41:13.306390,rejected,document_quality,Android,Alexandria
KYC001439,U002547,2024-05-14 10:06:55.426197,2024-05-15 21:13:58.237216,rejected,duplicate_account,iOS,Alexandria
KYC001440,U002552,2024-09-07 18:14:34.151800,2024-09-08 00:31:46.475767,rejected,watchlist_hit,Android,Sharqia
KYC001441,U002554,2024-03-21 14:45:35.934908,2024-03-25 18:28:03.338648,approved,,Android,Cairo
KYC001442,U002555,2024-05-31 09:30:56.918649,2024-06-02 05:22:25.858446,approved,,iOS,Giza
KYC001443,U002556,2024-06-17 18:21:39.011520,2024-06-18 00:27:49.138484,rejected,document_quality,Android,Cairo
KYC001444,U002558,2024-10-06 12:17:29.964224,2024-10-07 10:16:10.846272,approved,,iOS,Alexandria
KYC001445,U002563,2024-05-02 08:23:49.648362,2024-05-02 20:44:43.740869,rejected,watchlist_hit,iOS,Giza
KYC001446,U002567,2024-07-23 09:17:29.113792,2024-07-28 07:47:47.764678,approved,,Android,Cairo
KYC001447,U002568,2024-06-24 18:37:56.395192,2024-06-24 18:55:10.530536,approved,,iOS,Cairo
KYC001448,U002571,2024-07-08 11:42:44.443033,2024-07-09 12:45:21.959048,rejected,watchlist_hit,Android,Alexandria
KYC001449,U002572,2024-06-25 04:27:48.994100,2024-06-25 15:46:57.827658,approved,,iOS,Giza
KYC001450,U002575,2024-05-26 15:51:41.494104,2024-05-27 00:46:46.767648,approved,,iOS,Giza
KYC001451,U002576,2024-08-10 10:42:30.233943,2024-08-10 10:47:14.131762,approved,,Android,Alexandria
KYC001452,U002577,2024-05-23 20:07:08.023838,2024-05-27 22:24:40.315079,rejected,age_restriction,Android,Cairo
KYC001453,U002578,2024-02-17 13:07:29.712086,2024-02-25 12:16:15.910352,approved,,iOS,Cairo
KYC001454,U002579,2024-08-21 17:59:53.604098,2024-08-28 00:39:47.449044,approved,,Android,Cairo
KYC001455,U002580,2024-10-21 02:43:53.158222,2024-10-21 21:47:57.105297,approved,,iOS,Cairo
KYC001456,U002581,2024-03-26 18:38:46.519417,2024-03-27 11:39:10.329047,approved,,iOS,Sharqia
KYC001457,U002582,2024-09-22 17:47:11.319483,2024-09-22 19:56:15.175391,approved,,Android,Sharqia
KYC001458,U002583,2024-02-05 08:24:14.080671,2024-02-06 10:48:39.558414,approved,,Android,Giza
KYC001459,U002584,2024-05-31 02:55:17.671858,2024-06-03 06:19:02.622448,approved,,Android,Giza
KYC001460,U002585,2024-09-26 23:19:29.994893,2024-09-28 13:53:13.793417,approved,,iOS,Alexandria
KYC001461,U002588,2024-01-14 12:20:09.218112,2024-01-16 19:05:40.273689,approved,,Android,Cairo
KYC001462,U002589,2024-08-01 17:22:38.424363,2024-08-02 03:13:48.804309,approved,,Android,Giza
KYC001463,U002590,2024-09-16 09:08:47.473026,2024-09-20 01:27:37.604052,approved,,iOS,Cairo
KYC001464,U002591,2024-01-24 12:49:27.102251,2024-01-25 06:04:52.862485,approved,,Android,Dakahlia
KYC001465,U002592,2024-10-04 17:38:35.344102,2024-10-06 12:50:08.834000,approved,,iOS,Giza
KYC001466,U002593,2024-02-19 07:56:11.560262,2024-02-22 10:38:11.626577,approved,,Android,Giza
KYC001467,U002594,2024-01-08 18:27:34.190234,2024-01-09 20:29:01.374655,approved,,iOS,Cairo
KYC001468,U002595,2024-09-27 12:41:02.675898,2024-09-29 06:43:31.131166,approved,,iOS,Alexandria
