user_id,channel,region,age_band,segment,recency_days,frequency,monetary,avg_txn_value
U003832,organic,Dakahlia,18-24,Power Users,195.95903738448396,10,4254.557836593388,425.4557836593388
U003845,referral,Cairo,25-34,Dormant,128.86622446775436,5,1045.023279269934,522.511639634967
U003850,organic,Cairo,45-54,Power Users,349.8011287502013,5,3694.151222516668,923.537805629167
U003857,referral,Cairo,18-24,Power Users,269.3920178357512,7,4350.077580211813,725.0129300353022
U003858,referral,Cairo,35-44,Power Users,68.51377542829141,9,1688.1359659380423,211.0169957422553
U003861,partnership,Cairo,25-34,Dormant,126.84562855307013,1,932.1304859799412,932.1304859799412
U003863,partnership,Giza,25-34,Dormant,351.55643969913945,6,2948.9018619480585,589.7803723896117
U003864,referral,Dakahlia,35-44,Dormant,225.6000167708844,5,2066.0025360435725,413.2005072087145
U003871,referral,Giza,35-44,Dormant,179.76630974560976,7,640.800663909629,160.20016597740724
U003872,paid_search,Cairo,25-34,Dormant,305.3049957291223,4,1728.8695740671908,576.289858022397
U003874,partnership,Alexandria,18-24,Dormant,287.36756422463804,4,1662.2101371349331,415.5525342837333
U003875,referral,Alexandria,25-34,Power Users,263.6266015856527,7,3926.5918795674006,654.4319799279001
U003877,referral,Cairo,45-54,Dormant,244.81930082198232,4,810.659440474889,202.66486011872226
U003879,paid_social,Cairo,25-34,Power Users,246.59691638872027,7,9686.150841752245,1383.735834536035
U003891,referral,Giza,18-24,Dormant,83.2904036459513,3,2980.4230754826003,1490.2115377413002
U003893,referral,Giza,25-34,Dormant,177.62835986120626,4,2003.1864978699834,500.79662446749586
U003897,organic,Cairo,25-34,Dormant,347.93993312492967,5,2210.3435558318934,736.7811852772978
U003901,paid_search,Giza,25-34,Dormant,225.08520394703373,5,3691.8453987386138,738.3690797477227
U003904,referral,Dakahlia,18-24,Power Users,192.1619081599638,6,2958.8216728904076,986.2738909634692
U003906,organic,Giza,25-34,Dormant,103.01664550928399,4,1266.4044641243263,316.6011160310816
U003909,referral,Giza,25-34,Dormant,198.75160131929442,7,1594.22162118215,227.7459458831643
U003911,referral,Alexandria,25-34,Dormant,267.6365449768491,5,1556.158126200237,389.0395315500592
U003915,referral,Alexandria,25-34,Dormant,287.745166469831,5,2790.40835751759,558.081671503518
U003917,referral,Giza,25-34,Dormant,250.5899163428694,5,1117.9177541408476,279.4794385352119
U003920,referral,Cairo,35-44,Power Users,285.42175169009715,10,4685.532301460064,468.55323014600646
U003921,referral,Cairo,18-24,Dormant,280.6098883333616,5,2604.668622576969,520.9337245153938
U003922,paid_search,Sharqia,45-54,Dormant,261.5369042363018,3,1781.3556046572053,890.6778023286026
U003923,organic,Sharqia,18-24,Dormant,324.1622125231661,6,3724.2459785843175,620.7076630973862
U003924,referral,Alexandria,25-34,Dormant,159.39796975720674,4,447.7392900551925,149.2464300183975
U003932,organic,Giza,18-24,Power Users,118.49340866925195,6,4975.691088928867,829.2818481548112
U003946,paid_search,Alexandria,25-34,Dormant,278.8619860187173,4,892.3077351788043,223.07693379470106
U003950,referral,Giza,25-34,Power Users,174.36512157414109,7,2774.324007737483,396.3320011053547
U003954,referral,Giza,35-44,Dormant,148.3853934374638,4,2884.4840157410927,721.1210039352732
U003956,paid_social,Giza,25-34,Dormant,45.986667396035045,5,667.0548300374295,133.4109660074859
U003964,organic,Dakahlia,35-44,Dormant,229.3111784257926,7,1893.1274532299683,315.52124220499473
U003975,partnership,Dakahlia,18-24,Dormant,198.86915190983564,7,2807.693212085632,401.0990302979474
U003979,paid_search,Sharqia,18-24,Dormant,320.567397268489,6,3230.9087671663565,538.4847945277261
U003981,referral,Alexandria,25-34,Power Users,283.5701767592691,10,3112.39427003289,444.62775286184143
U003985,referral,Dakahlia,35-44,Dormant,115.148672522977,4,2886.886252997647,721.7215632494117
U004007,referral,Alexandria,55+,Power Users,136.4707492128946,6,4304.809821712753,717.4683036187921
U004011,organic,Giza,35-44,Power Users,182.2649080902338,6,4788.882323436467,957.7764646872935
U004013,paid_social,Cairo,45-54,Power Users,147.0199412270449,7,4040.4243199608254,577.2034742801179
U004016,referral,Cairo,35-44,Power Users,108.06721105333418,13,8012.613315574062,616.354870428774
U004019,paid_search,Giza,25-34,Power Users,275.00369112286717,7,3873.6924825439087,553.3846403634155
U004020,referral,Cairo,18-24,Power Users,187.35211936337873,10,5979.102518717215,597.9102518717216
U004033,partnership,Giza,18-24,Dormant,44.51661710673943,4,1281.2280070105733,427.07600233685775
U004036,referral,Alexandria,45-54,Power Users,181.0552306943573,6,4945.3605857094535,824.2267642849089
U004038,referral,Cairo,35-44,Dormant,319.13746718736365,3,1679.9374521643938,839.9687260821969
U004041,organic,Cairo,35-44,Dormant,279.7553858333267,3,671.6129594823564,335.8064797411782
U004043,organic,Cairo,45-54,Dormant,173.82288486137986,6,1754.450655005232,350.89013100104637
U004058,organic,Dakahlia,25-34,Power Users,32.24156956002116,8,3918.7358144328427,559.8194020618347
U004061,partnership,Giza,45-54,Power Users,164.2222588309087,11,6884.530785212939,625.866435019358
U004064,referral,Cairo,25-34,Dormant,226.13889506971464,3,3569.626449809217,1189.8754832697389
U004067,organic,Sharqia,18-24,Dormant,326.7485087616369,1,943.5655451747984,943.5655451747984
U004069,paid_social,Sharqia,18-24,Dormant,255.83464311342686,3,445.95549687476114,222.97774843738057
U004072,organic,Giza,35-44,Dormant,143.7629218287766,6,1627.5381481316115,406.88453703290287
U004073,paid_search,Giza,45-54,Power Users,33.715570833534,8,1606.9805334328785,229.56864763326834
U004084,partnership,Giza,25-34,Dormant,43.753632210660726,5,1801.545291053974,360.30905821079483
U004087,organic,Giza,18-24,Dormant,37.66642704885453,3,727.1571161774668,242.38570539248894
U004088,referral,Alexandria,25-34,Power Users,105.4222429743968,7,3106.3947407073065,517.7324567845511
U004097,partnership,Alexandria,35-44,Dormant,282.2768132407218,7,2011.4490977380447,287.34987110543494
U004099,referral,Cairo,25-34,Dormant,351.0952171529643,6,2080.3984880693797,520.0996220173449
U004104,organic,Cairo,18-24,Power Users,43.217301805503666,8,3606.3854536822637,450.79818171028296
U004105,organic,Giza,25-34,Dormant,302.51261141197756,4,1041.6116285622948,260.4029071405737
U004108,referral,Cairo,25-34,Dormant,73.29005958326161,4,746.9309129143132,248.97697097143774
U004110,partnership,Alexandria,18-24,Power Users,157.587605683133,10,3269.3250580082,408.665632251025
U004115,organic,Giza,25-34,Dormant,171.8142132521607,1,458.69383050955224,458.69383050955224
U004117,paid_search,Giza,18-24,Power Users,269.3799788658507,6,3780.900742855786,630.1501238092977
U004122,paid_social,Alexandria,18-24,Power Users,84.31635576393455,6,5934.558129927458,989.0930216545763
U004126,partnership,Giza,45-54,Dormant,274.9272124422714,4,2541.843342075323,635.4608355188308
U004131,referral,Cairo,18-24,Power Users,285.6291642822325,12,7561.974541757141,630.1645451464284
U004133,referral,Alexandria,18-24,Dormant,115.44305981509387,4,2840.7262430261594,946.9087476753865
U004143,referral,Cairo,25-34,Power Users,157.53019011579454,10,9329.217388823994,932.9217388823994
U004144,organic,Giza,18-24,Power Users,213.70346429385245,11,3673.4484780749617,367.3448478074962
U004145,organic,Cairo,45-54,Dormant,158.065365254879,5,4108.360346106751,821.6720692213503
U004146,paid_social,Sharqia,55+,Dormant,237.88793153921142,3,2134.0710895906163,711.3570298635387
U004151,partnership,Cairo,55+,Dormant,217.59456873871386,2,249.3760110008577,249.3760110008577
U004155,referral,Cairo,18-24,Dormant,257.2542392015457,6,1776.2854312042505,296.0475718673751
U004156,referral,Dakahlia,25-34,Dormant,76.44769582198933,3,2462.9978303265825,820.9992767755275
U004161,referral,Dakahlia,18-24,Dormant,169.5316375461407,3,1670.0665304659813,556.6888434886604
U004163,organic,Alexandria,25-34,Dormant,274.263524166774,7,1533.3193552709592,306.6638710541919
U004164,paid_social,Alexandria,18-24,Power Users,104.9149155789055,7,3599.127479931147,599.8545799885245
U004172,partnership,Cairo,25-34,Power Users,190.02532332204282,8,3110.7272381538696,388.8409047692337
U004179,organic,Cairo,18-24,Dormant,66.79750659735873,4,1592.3629958170839,398.09074895427096
U004185,partnership,Cairo,35-44,Power Users,316.956100509502,7,1842.2774461011388,460.5693615252847
U004186,referral,Cairo,25-34,Dormant,190.81726258108392,6,2085.1770133841737,521.2942533460434
U004200,partnership,Giza,18-24,Power Users,97.2568035996519,8,3569.157938294848,509.87970547069256
U004204,organic,Alexandria,25-34,Dormant,320.12367789354175,2,573.1295754199673,573.1295754199673
U004205,referral,Dakahlia,55+,Dormant,36.94152081012726,3,1074.7792062669992,358.25973542233305
U004212,partnership,Cairo,18-24,Dormant,202.0533761573024,6,1557.3759651148607,311.4751930229721
U004221,referral,Giza,25-34,Power Users,45.91406372701749,9,3172.954091703307,396.61926146291336
U004226,paid_social,Giza,18-24,Power Users,29.058129062410444,7,3570.895750976725,510.12796442524643
U004228,paid_search,Cairo,18-24,Dormant,262.88370672473684,4,1235.874531944292,617.937265972146
U004232,referral,Sharqia,25-34,Dormant,188.57306313654408,5,2132.7215232556828,426.54430465113654
U004234,referral,Cairo,18-24,Dormant,291.45564421312883,6,1928.6562476028944,321.4427079338157
U004238,referral,Giza,45-54,Dormant,155.3503224537708,5,4008.784378266982,801.7568756533964
U004254,referral,Cairo,35-44,Power Users,84.11352917831391,8,3008.115566587492,429.7307952267846
U004255,organic,Cairo,18-24,Dormant,230.12265604175627,5,1889.1678380002254,472.29195950005635
U004256,organic,Giza,25-34,Power Users,183.13202212983742,8,3287.607531484466,410.95094143555826
U004258,partnership,Alexandria,25-34,Power Users,186.14713216433302,9,5851.798395708868,650.1998217454297
U004263,referral,Dakahlia,25-34,Dormant,31.522804328706115,4,2096.445104022828,524.111276005707
U004271,referral,Alexandria,18-24,Dormant,257.19066397007555,5,2942.482121479206,588.4964242958412
U004276,referral,Sharqia,45-54,Power Users,89.2785978242755,6,4716.2210189023135,786.036836483719
U004281,referral,Alexandria,18-24,Power Users,151.63549162028357,8,3075.91705778892,384.489632223615
U004284,referral,Alexandria,45-54,Power Users,305.5940012498759,9,4277.661034705195,534.7076293381493
U004289,organic,Giza,25-34,Dormant,202.83214327553287,7,2007.8591630549454,401.5718326109891
U004295,organic,Cairo,35-44,Dormant,226.55633788183331,7,1629.543714202417,325.9087428404834
U004301,organic,Alexandria,18-24,Power Users,101.75036490755156,8,2284.0702998159113,326.2957571165588
U004303,paid_search,Giza,18-24,Dormant,242.8494640160352,3,898.1601819692224,299.3867273230741
U004305,paid_search,Alexandria,45-54,Dormant,258.23281100718305,4,1800.0893289169826,450.02233222924565
U004312,paid_social,Dakahlia,25-34,Dormant,104.27848613448441,3,787.2630277920772,262.4210092640257
U004316,organic,Giza,55+,Power Users,220.9066810766235,8,5390.27635667296,898.3793927788266
U004318,referral,Alexandria,25-34,Power Users,324.95830885414034,7,2679.9943440210272,382.8563348601468
U004319,referral,Cairo,45-54,Power Users,130.04405002342537,7,3238.9479331552398,462.7068475936057
U004320,partnership,Alexandria,45-54,Dormant,359.6306528938003,4,1860.9347398811112,465.2336849702778
U004326,paid_search,Dakahlia,25-34,Dormant,184.95979145821184,5,677.6591817668252,135.53183635336504
U004331,referral,Dakahlia,18-24,Power Users,159.87747943308204,6,5121.118070435373,1024.2236140870746
U004332,referral,Cairo,25-34,Dormant,149.6736174770631,6,2513.7459268468306,418.9576544744718
U004336,referral,Alexandria,35-44,Dormant,335.9169052778743,7,3022.566090311893,503.76101505198216
U004338,referral,Dakahlia,18-24,Dormant,83.78004024317488,4,1097.6735215422282,274.41838038555704
U004345,referral,Alexandria,18-24,Power Users,230.21053980337456,9,3839.1026612345713,479.8878326543214
U004346,referral,Cairo,45-54,Power Users,196.22375813685358,9,5042.1465457993045,560.2385050888116
U004348,referral,Cairo,35-44,Power Users,192.24845716450363,6,4337.26198214774,722.8769970246234
U004357,referral,Dakahlia,25-34,Dormant,276.5897168633528,4,2034.4715949823164,508.6178987455791
U004359,referral,Cairo,25-34,Dormant,125.83763579884544,5,2300.511688926529,575.1279222316323
U004362,paid_search,Cairo,18-24,Dormant,346.3728248151019,4,1496.3567350176797,374.08918375441993
U004363,referral,Cairo,18-24,Power Users,346.6690539466217,8,4097.173294048817,512.1466617561022
U004367,referral,Alexandria,25-34,Dormant,164.59070424782112,2,1216.9102409478828,608.4551204739414
U004371,organic,Giza,25-34,Power Users,91.06939831003547,5,2430.6372298710908,486.1274459742182
U004373,referral,Dakahlia,18-24,Power Users,30.815897164400667,11,2597.2619913973926,259.72619913973926
U004381,paid_search,Cairo,25-34,Power Users,103.86630809027702,9,4255.345622029933,531.9182027537416
U004383,partnership,Giza,55+,Dormant,342.0536169447005,8,1868.0541607859277,311.34236013098797
U004386,organic,Alexandria,45-54,Dormant,238.57667664345354,3,2591.5936746043594,863.8645582014532
U004387,referral,Cairo,45-54,Power Users,29.568093865644187,7,2618.531548289196,374.07593546988517
U004395,referral,Dakahlia,25-34,Power Users,239.52575966436416,12,3912.9055181587264,434.767279795414
U004401,paid_search,Cairo,45-54,Dormant,135.45471032429487,3,883.0413734306278,294.34712447687593
U004405,organic,Cairo,18-24,Dormant,122.5264203818515,3,564.6737604135049,188.22458680450163
U004409,referral,Cairo,45-54,Dormant,325.9524230789393,5,3735.1321258201115,747.0264251640223
U004415,referral,Cairo,18-24,Power Users,181.4516395139508,11,4851.8976086007915,441.08160078189013
U004418,referral,Cairo,45-54,Power Users,253.3164709955454,10,7222.539382143577,802.5043757937308
U004429,referral,Giza,35-44,Dormant,39.49735221080482,4,992.8450591987539,330.9483530662513
U004435,paid_search,Cairo,18-24,Dormant,164.15578128490597,6,1477.3030333394418,295.4606066678883
U004447,referral,Sharqia,18-24,Power Users,31.522079386748374,6,3687.945266726368,737.5890533452737
U004451,organic,Alexandria,45-54,Dormant,333.3879435416311,4,3666.5229795561468,916.6307448890367
U004454,organic,Cairo,35-44,Power Users,95.72771215299144,7,3957.572422258224,565.367488894032
U004457,paid_search,Cairo,25-34,Power Users,334.77412921283394,8,3155.891662735681,394.48645784196015
U004459,partnership,Giza,35-44,Dormant,238.56976681714877,4,3178.411603242949,794.6029008107372
U004460,referral,Cairo,18-24,Dormant,263.7836735993624,6,1725.5271606980598,287.5878601163433
U004465,paid_social,Cairo,45-54,Power Users,68.80583775462583,10,4615.273951892287,461.52739518922874
U004466,partnership,Cairo,18-24,Dormant,334.7622409258038,3,1443.061740505915,481.02058016863833
U004469,organic,Alexandria,18-24,Power Users,201.19520817138255,7,3120.948166263098,445.8497380375854
U004470,paid_search,Giza,18-24,Power Users,150.9189540045336,9,2916.5170631441915,324.0574514604657
U004475,referral,Cairo,18-24,Power Users,194.94204879645258,8,3512.6159748764353,439.0769968595544
U004480,referral,Cairo,25-34,Dormant,243.45292481500655,4,1329.3118414474332,332.3279603618583
U004494,referral,Cairo,18-24,Power Users,231.05765504622832,10,4255.20516807726,425.52051680772604
U004497,paid_search,Cairo,25-34,Dormant,185.94988428242505,5,2260.2145603505282,452.0429120701057
U004498,referral,Sharqia,25-34,Power Users,131.14108539372683,6,4078.161261108213,679.6935435180354
U004500,referral,Alexandria,25-34,Power Users,63.00353005807847,6,2807.998593919467,467.99976565324454
U004501,referral,Giza,25-34,Dormant,44.89582275459543,3,2028.1156103409432,676.0385367803144
U004502,paid_search,Giza,18-24,Power Users,164.34229230321944,5,3383.1925545861764,676.6385109172353
U004508,referral,Sharqia,25-34,Dormant,277.6638019909151,2,611.6603171589151,305.83015857945753
U004510,referral,Alexandria,18-24,Dormant,221.60170416673645,5,2673.5941495497154,534.7188299099431
U004521,referral,Cairo,45-54,Dormant,36.439347511623055,6,2341.806941606841,390.3011569344735
U004522,paid_search,Giza,45-54,Power Users,130.47195350704715,13,3738.0509582381865,339.8228143852897
U004528,referral,Giza,18-24,Dormant,117.7314247568138,3,1248.867461409911,416.28915380330363
U004530,referral,Cairo,25-34,Dormant,239.78602318279445,3,3763.7324012295353,1254.5774670765118
U004533,referral,Cairo,25-34,Dormant,315.94173287041485,3,972.1665277530672,324.0555092510224
U004534,organic,Dakahlia,25-34,Dormant,294.5048647224903,5,2168.676703735312,433.7353407470624
U004537,paid_social,Cairo,25-34,Dormant,318.12648454867303,5,715.3918041967361,238.46393473224535
U004545,referral,Giza,18-24,Power Users,0.0,9,4488.62252405265,561.0778155065813
U004554,organic,Giza,35-44,Power Users,138.302597199101,9,3444.1721706477715,382.6857967386413
